temp,pressure,humidity,visibility,wind_speed,clouds,ts,count,hour,day,month,weekday
12.5,1009.0,71.0,10000.0,3.0,0.0,2018-09-23 19:00:00,0,19,23,9,1
10.74,1009.0,76.0,10000.0,3.0,0.0,2018-09-23 20:00:00,1,20,23,9,1
10.0,1009.0,81.0,10000.0,2.0,0.0,2018-09-23 21:00:00,3,21,23,9,1
8.75,1010.0,93.0,10000.0,3.0,0.0,2018-09-23 22:00:00,1,22,23,9,1
8.75,1010.0,93.0,10000.0,2.0,0.0,2018-09-23 23:00:00,0,23,23,9,1
8.25,1010.0,93.0,10000.0,2.0,0.0,2018-09-24 00:00:00,1,0,24,9,2
7.5,1010.0,93.0,10000.0,2.0,0.0,2018-09-24 01:00:00,0,1,24,9,2
7.0,1010.0,93.0,10000.0,2.0,0.0,2018-09-24 02:00:00,0,2,24,9,2
6.75,1010.0,100.0,10000.0,1.0,0.0,2018-09-24 03:00:00,0,3,24,9,2
5.97,1009.0,93.0,10000.0,2.0,0.0,2018-09-24 04:00:00,0,4,24,9,2
6.0,1009.0,93.0,10000.0,3.0,0.0,2018-09-24 05:00:00,0,5,24,9,2
5.66,1008.0,93.0,10000.0,2.0,0.0,2018-09-24 06:00:00,1,6,24,9,2
5.5,1009.0,100.0,10000.0,2.0,90.0,2018-09-24 07:00:00,3,7,24,9,2
6.25,1010.0,100.0,8000.0,2.0,90.0,2018-09-24 08:00:00,3,8,24,9,2
6.75,1010.0,100.0,8000.0,4.0,90.0,2018-09-24 09:00:00,0,9,24,9,2
7.5,1009.0,93.0,10000.0,3.0,90.0,2018-09-24 10:00:00,3,10,24,9,2
8.0,1009.0,93.0,10000.0,3.0,90.0,2018-09-24 11:00:00,0,11,24,9,2
8.5,1009.0,93.0,10000.0,3.0,90.0,2018-09-24 12:00:00,2,12,24,9,2
9.5,1009.0,87.0,10000.0,4.0,90.0,2018-09-24 13:00:00,0,13,24,9,2
10.5,1008.0,76.0,10000.0,5.0,90.0,2018-09-24 14:00:00,1,14,24,9,2
11.5,1007.0,76.0,10000.0,3.0,90.0,2018-09-24 15:00:00,0,15,24,9,2
11.26,1006.0,81.0,10000.0,4.0,80.0,2018-09-24 16:00:00,1,16,24,9,2
10.5,1006.0,81.0,8000.0,5.0,90.0,2018-09-24 17:00:00,3,17,24,9,2
9.0,1005.0,100.0,9000.0,5.0,90.0,2018-09-24 18:00:00,4,18,24,9,2
8.75,1004.0,93.0,8000.0,6.0,90.0,2018-09-24 19:00:00,4,19,24,9,2
8.0,1001.0,93.0,10000.0,8.0,90.0,2018-09-24 20:00:00,3,20,24,9,2
8.0,999.0,100.0,10000.0,7.0,90.0,2018-09-24 21:00:00,2,21,24,9,2
8.5,998.0,100.0,4800.0,6.0,90.0,2018-09-24 22:00:00,2,22,24,9,2
9.5,996.0,100.0,7000.0,5.0,90.0,2018-09-24 23:00:00,1,23,24,9,2
10.5,995.0,93.0,5000.0,6.0,90.0,2018-09-25 00:00:00,0,0,25,9,3
10.34,993.0,100.0,6000.0,4.0,90.0,2018-09-25 01:00:00,0,1,25,9,3
10.34,992.0,93.0,10000.0,7.0,90.0,2018-09-25 02:00:00,0,2,25,9,3
10.02,992.0,87.0,10000.0,8.0,90.0,2018-09-25 03:00:00,0,3,25,9,3
9.02,992.0,93.0,9000.0,7.0,90.0,2018-09-25 04:00:00,0,4,25,9,3
7.67,992.0,93.0,10000.0,7.0,90.0,2018-09-25 05:00:00,0,5,25,9,3
7.67,991.0,93.0,4700.0,7.0,90.0,2018-09-25 06:00:00,0,6,25,9,3
7.0,991.0,100.0,5000.0,7.0,90.0,2018-09-25 07:00:00,0,7,25,9,3
7.0,995.0,93.0,10000.0,8.0,90.0,2018-09-25 08:00:00,3,8,25,9,3
7.0,996.0,93.0,5000.0,8.0,90.0,2018-09-25 09:00:00,3,9,25,9,3
7.0,997.0,93.0,7000.0,8.0,90.0,2018-09-25 10:00:00,2,10,25,9,3
7.0,999.0,93.0,10000.0,9.0,90.0,2018-09-25 11:00:00,0,11,25,9,3
7.25,1000.0,93.0,10000.0,8.0,90.0,2018-09-25 12:00:00,2,12,25,9,3
7.5,1001.0,93.0,10000.0,9.0,90.0,2018-09-25 13:00:00,2,13,25,9,3
8.25,1002.0,93.0,10000.0,8.0,90.0,2018-09-25 14:00:00,0,14,25,9,3
8.26,1004.0,93.0,10000.0,9.0,90.0,2018-09-25 15:00:00,4,15,25,9,3
7.75,1006.0,87.0,10000.0,9.0,90.0,2018-09-25 16:00:00,0,16,25,9,3
8.0,1007.0,93.0,10000.0,7.0,90.0,2018-09-25 17:00:00,2,17,25,9,3
8.0,1008.0,93.0,10000.0,6.0,90.0,2018-09-25 18:00:00,1,18,25,9,3
8.0,1009.0,81.0,10000.0,6.0,90.0,2018-09-25 19:00:00,1,19,25,9,3
7.5,1010.0,81.0,10000.0,6.0,75.0,2018-09-25 20:00:00,0,20,25,9,3
7.26,1012.0,87.0,10000.0,5.0,0.0,2018-09-25 21:00:00,0,21,25,9,3
7.01,1012.0,81.0,10000.0,5.0,0.0,2018-09-25 22:00:00,2,22,25,9,3
6.26,1013.0,87.0,10000.0,6.0,0.0,2018-09-25 23:00:00,1,23,25,9,3
5.26,1014.0,93.0,10000.0,5.0,0.0,2018-09-26 00:00:00,0,0,26,9,4
5.5,1015.0,87.0,10000.0,5.0,75.0,2018-09-26 01:00:00,0,1,26,9,4
5.25,1014.0,93.0,10000.0,5.0,0.0,2018-09-26 02:00:00,0,2,26,9,4
5.0,1015.0,93.0,10000.0,4.0,40.0,2018-09-26 03:00:00,0,3,26,9,4
4.66,1016.0,93.0,10000.0,5.0,75.0,2018-09-26 04:00:00,0,4,26,9,4
4.67,1017.0,93.0,10000.0,5.0,75.0,2018-09-26 05:00:00,0,5,26,9,4
3.34,1018.0,93.0,10000.0,5.0,0.0,2018-09-26 06:00:00,0,6,26,9,4
3.03,1020.0,91.0,10000.0,4.0,0.0,2018-09-26 07:00:00,2,7,26,9,4
3.25,1022.0,93.0,10000.0,4.0,0.0,2018-09-26 08:00:00,1,8,26,9,4
3.5,1022.0,86.0,10000.0,4.0,0.0,2018-09-26 09:00:00,1,9,26,9,4
4.75,1022.0,80.0,10000.0,5.0,0.0,2018-09-26 10:00:00,1,10,26,9,4
6.75,1023.0,70.0,10000.0,5.0,0.0,2018-09-26 11:00:00,2,11,26,9,4
8.0,1023.0,57.0,10000.0,5.0,0.0,2018-09-26 12:00:00,0,12,26,9,4
9.0,1023.0,49.0,10000.0,6.0,20.0,2018-09-26 13:00:00,3,13,26,9,4
10.25,1022.0,53.0,10000.0,7.0,40.0,2018-09-26 14:00:00,3,14,26,9,4
11.0,1022.0,50.0,10000.0,6.0,75.0,2018-09-26 15:00:00,2,15,26,9,4
11.0,1021.0,50.0,10000.0,5.0,75.0,2018-09-26 16:00:00,0,16,26,9,4
11.0,1020.0,53.0,10000.0,5.0,75.0,2018-09-26 17:00:00,3,17,26,9,4
10.75,1019.0,57.0,10000.0,5.0,75.0,2018-09-26 18:00:00,2,18,26,9,4
8.99,1019.0,66.0,10000.0,4.0,75.0,2018-09-26 19:00:00,3,19,26,9,4
8.25,1018.0,70.0,10000.0,4.0,0.0,2018-09-26 20:00:00,2,20,26,9,4
8.25,1017.0,70.0,10000.0,5.0,0.0,2018-09-26 21:00:00,1,21,26,9,4
8.25,1017.0,70.0,10000.0,5.0,0.0,2018-09-26 22:00:00,0,22,26,9,4
12.01,1008.0,93.0,10000.0,6.0,90.0,2018-10-08 08:00:00,1,8,8,10,2
9.52,1010.0,87.0,10000.0,8.0,75.0,2018-10-08 09:00:00,1,9,8,10,2
6.27,1013.0,87.0,10000.0,8.0,75.0,2018-10-08 10:00:00,2,10,8,10,2
5.76,1016.0,81.0,10000.0,9.0,75.0,2018-10-08 11:00:00,0,11,8,10,2
6.01,1017.0,70.0,10000.0,6.0,75.0,2018-10-08 12:00:00,3,12,8,10,2
5.76,1018.0,75.0,10000.0,7.0,75.0,2018-10-08 13:00:00,1,13,8,10,2
6.26,1019.0,75.0,10000.0,5.0,75.0,2018-10-08 14:00:00,1,14,8,10,2
7.25,1020.0,61.0,10000.0,6.0,75.0,2018-10-08 15:00:00,1,15,8,10,2
8.0,1021.0,68.0,10000.0,4.0,40.0,2018-10-08 16:00:00,1,16,8,10,2
7.75,1022.0,68.0,10000.0,4.0,20.0,2018-10-08 17:00:00,0,17,8,10,2
7.0,1022.0,56.0,10000.0,3.0,20.0,2018-10-08 18:00:00,1,18,8,10,2
5.0,1023.0,64.0,10000.0,2.0,40.0,2018-10-08 19:00:00,2,19,8,10,2
4.24,1023.0,86.0,10000.0,2.0,40.0,2018-10-08 20:00:00,0,20,8,10,2
3.24,1024.0,86.0,10000.0,2.0,0.0,2018-10-08 21:00:00,0,21,8,10,2
2.5,1024.0,86.0,10000.0,1.56,0.0,2018-10-08 22:00:00,0,22,8,10,2
1.74,1025.0,100.0,10000.0,1.06,0.0,2018-10-08 23:00:00,1,23,8,10,2
2.31,1025.0,85.0,10000.0,1.06,0.0,2018-10-09 00:00:00,0,0,9,10,3
1.98,1026.0,86.0,10000.0,1.06,0.0,2018-10-09 01:00:00,0,1,9,10,3
1.98,1026.0,93.0,10000.0,0.56,0.0,2018-10-09 02:00:00,0,2,9,10,3
1.66,1026.0,93.0,10000.0,0.56,0.0,2018-10-09 03:00:00,0,3,9,10,3
0.66,1026.0,85.0,10000.0,0.56,0.0,2018-10-09 04:00:00,0,4,9,10,3
-0.02,1026.0,80.0,10000.0,1.11,0.0,2018-10-09 05:00:00,0,5,9,10,3
-0.75,1026.0,100.0,3000.0,1.11,0.0,2018-10-09 06:00:00,0,6,9,10,3
-0.51,1026.0,100.0,650.0,1.11,0.0,2018-10-09 07:00:00,0,7,9,10,3
-0.75,1027.0,100.0,350.0,1.62,0.0,2018-10-09 08:00:00,2,8,9,10,3
0.74,1027.0,77.0,10000.0,1.62,0.0,2018-10-09 09:00:00,3,9,9,10,3
3.25,1027.0,93.0,10000.0,1.78,0.0,2018-10-09 10:00:00,2,10,9,10,3
6.0,1028.0,75.0,10000.0,2.11,0.0,2018-10-09 11:00:00,1,11,9,10,3
7.0,1027.0,72.0,10000.0,2.0,0.0,2018-10-09 12:00:00,1,12,9,10,3
8.0,1027.0,52.0,10000.0,2.0,0.0,2018-10-09 13:00:00,0,13,9,10,3
9.0,1027.0,49.0,10000.0,1.0,0.0,2018-10-09 14:00:00,2,14,9,10,3
8.75,1027.0,45.0,10000.0,1.0,0.0,2018-10-09 15:00:00,0,15,9,10,3
9.0,1026.0,49.0,10000.0,3.0,0.0,2018-10-09 16:00:00,1,16,9,10,3
8.75,1026.0,49.0,10000.0,3.0,0.0,2018-10-09 17:00:00,0,17,9,10,3
8.0,1026.0,52.0,10000.0,2.0,0.0,2018-10-09 18:00:00,3,18,9,10,3
7.25,1026.0,61.0,10000.0,2.16,0.0,2018-10-09 19:00:00,2,19,9,10,3
6.5,1025.0,68.0,10000.0,2.0,0.0,2018-10-09 20:00:00,0,20,9,10,3
6.0,1025.0,70.0,10000.0,2.0,0.0,2018-10-09 21:00:00,0,21,9,10,3
5.25,1026.0,75.0,10000.0,3.07,75.0,2018-10-09 22:00:00,1,22,9,10,3
5.24,1026.0,75.0,10000.0,3.52,0.0,2018-10-09 23:00:00,0,23,9,10,3
5.25,1026.0,75.0,10000.0,2.0,0.0,2018-10-10 00:00:00,0,0,10,10,4
5.75,1026.0,75.0,10000.0,1.0,0.0,2018-10-10 01:00:00,0,1,10,10,4
5.66,1024.0,70.0,10000.0,4.0,0.0,2018-10-10 02:00:00,0,2,10,10,4
5.02,1024.0,75.0,10000.0,4.0,0.0,2018-10-10 03:00:00,0,3,10,10,4
4.34,1023.0,75.0,10000.0,4.0,0.0,2018-10-10 04:00:00,0,4,10,10,4
3.67,1023.0,75.0,10000.0,5.0,0.0,2018-10-10 05:00:00,0,5,10,10,4
3.66,1023.0,75.0,10000.0,5.0,0.0,2018-10-10 06:00:00,0,6,10,10,4
3.5,1023.0,87.0,10000.0,2.0,0.0,2018-10-10 07:00:00,1,7,10,10,4
3.22,1022.0,86.0,10000.0,5.0,0.0,2018-10-10 08:00:00,2,8,10,10,4
5.01,1022.0,80.0,10000.0,4.0,0.0,2018-10-10 09:00:00,0,9,10,10,4
6.0,1022.0,81.0,10000.0,4.0,0.0,2018-10-10 10:00:00,1,10,10,10,4
8.26,1022.0,75.0,10000.0,6.0,0.0,2018-10-10 11:00:00,3,11,10,10,4
10.5,1021.0,62.0,10000.0,6.0,0.0,2018-10-10 12:00:00,0,12,10,10,4
11.25,1021.0,58.0,10000.0,6.0,0.0,2018-10-10 13:00:00,1,13,10,10,4
12.5,1020.0,50.0,10000.0,8.0,0.0,2018-10-10 14:00:00,0,14,10,10,4
13.0,1020.0,54.0,10000.0,6.0,0.0,2018-10-10 15:00:00,1,15,10,10,4
13.26,1019.0,54.0,10000.0,7.0,0.0,2018-10-10 16:00:00,1,16,10,10,4
13.5,1019.0,58.0,10000.0,5.0,0.0,2018-10-10 17:00:00,0,17,10,10,4
13.0,1019.0,58.0,10000.0,4.0,0.0,2018-10-10 18:00:00,0,18,10,10,4
11.75,1020.0,66.0,10000.0,3.0,0.0,2018-10-10 19:00:00,1,19,10,10,4
12.25,1020.0,66.0,10000.0,4.0,75.0,2018-10-10 20:00:00,0,20,10,10,4
12.26,1021.0,66.0,10000.0,5.0,75.0,2018-10-10 21:00:00,0,21,10,10,4
12.0,1021.0,71.0,10000.0,6.0,75.0,2018-10-10 22:00:00,2,22,10,10,4
11.75,1022.0,76.0,10000.0,5.0,75.0,2018-10-10 23:00:00,1,23,10,10,4
11.75,1022.0,76.0,10000.0,4.0,75.0,2018-10-11 00:00:00,0,0,11,10,5
11.76,1022.0,81.0,10000.0,5.0,75.0,2018-10-11 01:00:00,0,1,11,10,5
11.34,1023.0,87.0,10000.0,4.0,75.0,2018-10-11 02:00:00,0,2,11,10,5
10.75,1023.0,87.0,10000.0,3.0,75.0,2018-10-11 03:00:00,0,3,11,10,5
9.75,1024.0,93.0,10000.0,3.0,75.0,2018-10-11 04:00:00,1,4,11,10,5
8.75,1025.0,93.0,10000.0,4.0,0.0,2018-10-11 05:00:00,0,5,11,10,5
8.5,1025.0,93.0,10000.0,4.0,75.0,2018-10-11 06:00:00,2,6,11,10,5
7.33,1026.0,93.0,10000.0,3.0,0.0,2018-10-11 07:00:00,0,7,11,10,5
6.75,1027.0,100.0,10000.0,2.0,0.0,2018-10-11 08:00:00,1,8,11,10,5
7.75,1027.0,100.0,10000.0,3.0,0.0,2018-10-11 09:00:00,0,9,11,10,5
9.26,1028.0,81.0,10000.0,4.0,0.0,2018-10-11 10:00:00,0,10,11,10,5
10.5,1028.0,71.0,10000.0,4.0,0.0,2018-10-11 11:00:00,2,11,11,10,5
11.5,1029.0,62.0,10000.0,5.0,0.0,2018-10-11 12:00:00,2,12,11,10,5
13.0,1029.0,54.0,10000.0,5.0,0.0,2018-10-11 13:00:00,2,13,11,10,5
13.5,1029.0,50.0,10000.0,5.0,0.0,2018-10-11 14:00:00,0,14,11,10,5
13.75,1029.0,50.0,10000.0,6.0,0.0,2018-10-11 15:00:00,2,15,11,10,5
13.75,1029.0,47.0,10000.0,6.0,0.0,2018-10-11 16:00:00,2,16,11,10,5
13.5,1029.0,50.0,10000.0,6.0,0.0,2018-10-11 17:00:00,2,17,11,10,5
12.5,1029.0,54.0,10000.0,5.0,0.0,2018-10-11 18:00:00,3,18,11,10,5
10.25,1030.0,57.0,10000.0,4.0,0.0,2018-10-11 19:00:00,2,19,11,10,5
9.0,1030.0,65.0,10000.0,3.0,0.0,2018-10-11 20:00:00,3,20,11,10,5
7.75,1031.0,81.0,10000.0,2.0,0.0,2018-10-11 21:00:00,1,21,11,10,5
6.76,1031.0,86.0,10000.0,2.86,0.0,2018-10-11 22:00:00,0,22,11,10,5
6.0,1032.0,100.0,10000.0,2.0,0.0,2018-10-11 23:00:00,1,23,11,10,5
5.25,1032.0,93.0,10000.0,1.41,0.0,2018-10-12 00:00:00,0,0,12,10,6
4.74,1033.0,100.0,3000.0,1.41,0.0,2018-10-12 01:00:00,0,1,12,10,6
3.5,1033.0,100.0,10000.0,1.62,0.0,2018-10-12 02:00:00,0,2,12,10,6
3.66,1033.0,93.0,10000.0,1.0,0.0,2018-10-12 03:00:00,0,3,12,10,6
1.98,1033.0,93.0,10000.0,2.0,0.0,2018-10-12 04:00:00,0,4,12,10,6
1.66,1033.0,93.0,10000.0,1.91,0.0,2018-10-12 05:00:00,1,5,12,10,6
1.33,1034.0,100.0,10000.0,1.0,0.0,2018-10-12 06:00:00,0,6,12,10,6
1.0,1034.0,84.0,800.0,1.91,0.0,2018-10-12 07:00:00,0,7,12,10,6
1.5,1035.0,84.0,3000.0,2.96,0.0,2018-10-12 08:00:00,0,8,12,10,6
3.01,1035.0,100.0,10000.0,2.96,0.0,2018-10-12 09:00:00,0,9,12,10,6
4.75,1035.0,100.0,10000.0,2.0,0.0,2018-10-12 10:00:00,0,10,12,10,6
8.0,1035.0,87.0,10000.0,2.0,0.0,2018-10-12 11:00:00,0,11,12,10,6
10.24,1035.0,66.0,10000.0,4.0,0.0,2018-10-12 12:00:00,2,12,12,10,6
12.5,1034.0,58.0,10000.0,6.0,0.0,2018-10-12 13:00:00,2,13,12,10,6
14.25,1034.0,51.0,10000.0,7.0,0.0,2018-10-12 14:00:00,0,14,12,10,6
15.0,1033.0,47.0,10000.0,7.0,0.0,2018-10-12 15:00:00,0,15,12,10,6
15.25,1032.0,44.0,10000.0,6.0,0.0,2018-10-12 16:00:00,2,16,12,10,6
14.75,1032.0,51.0,10000.0,4.0,0.0,2018-10-12 17:00:00,0,17,12,10,6
14.0,1031.0,54.0,10000.0,4.0,0.0,2018-10-12 18:00:00,2,18,12,10,6
11.76,1031.0,66.0,10000.0,3.0,0.0,2018-10-12 19:00:00,3,19,12,10,6
11.0,1031.0,76.0,10000.0,2.0,0.0,2018-10-12 20:00:00,1,20,12,10,6
10.26,1030.0,81.0,10000.0,3.0,0.0,2018-10-12 21:00:00,3,21,12,10,6
9.5,1030.0,87.0,10000.0,3.0,0.0,2018-10-12 22:00:00,0,22,12,10,6
9.01,1030.0,87.0,10000.0,4.0,0.0,2018-10-12 23:00:00,1,23,12,10,6
8.5,1030.0,93.0,10000.0,3.0,0.0,2018-10-13 00:00:00,0,0,13,10,7
7.95,1029.0,93.0,10000.0,4.0,0.0,2018-10-13 01:00:00,0,1,13,10,7
8.66,1029.0,87.0,10000.0,3.0,0.0,2018-10-13 02:00:00,0,2,13,10,7
7.67,1029.0,100.0,10000.0,3.0,0.0,2018-10-13 03:00:00,0,3,13,10,7
7.34,1029.0,100.0,10000.0,4.0,0.0,2018-10-13 04:00:00,0,4,13,10,7
6.75,1029.0,100.0,10000.0,1.0,0.0,2018-10-13 05:00:00,2,5,13,10,7
6.5,1029.0,100.0,2100.0,2.0,40.0,2018-10-13 06:00:00,1,6,13,10,7
6.22,1028.0,100.0,10000.0,4.0,0.0,2018-10-13 07:00:00,0,7,13,10,7
6.75,1029.0,100.0,7000.0,2.0,88.0,2018-10-13 08:00:00,0,8,13,10,7
7.01,1028.0,100.0,8000.0,3.0,88.0,2018-10-13 09:00:00,1,9,13,10,7
8.26,1029.0,100.0,10000.0,3.0,0.0,2018-10-13 10:00:00,1,10,13,10,7
10.0,1029.0,93.0,10000.0,4.0,75.0,2018-10-13 11:00:00,4,11,13,10,7
11.01,1028.0,87.0,10000.0,5.0,0.0,2018-10-13 12:00:00,0,12,13,10,7
11.5,1028.0,81.0,10000.0,4.0,0.0,2018-10-13 13:00:00,4,13,13,10,7
13.0,1028.0,76.0,10000.0,4.0,0.0,2018-10-13 14:00:00,2,14,13,10,7
14.5,1028.0,72.0,10000.0,5.0,0.0,2018-10-13 15:00:00,3,15,13,10,7
15.25,1027.0,67.0,10000.0,5.0,0.0,2018-10-13 16:00:00,3,16,13,10,7
15.5,1027.0,63.0,10000.0,5.0,0.0,2018-10-13 17:00:00,5,17,13,10,7
14.5,1027.0,67.0,10000.0,6.0,0.0,2018-10-13 18:00:00,0,18,13,10,7
12.5,1027.0,81.0,10000.0,3.0,0.0,2018-10-13 19:00:00,1,19,13,10,7
11.5,1027.0,93.0,10000.0,3.0,0.0,2018-10-13 20:00:00,1,20,13,10,7
10.5,1026.0,93.0,10000.0,4.0,0.0,2018-10-13 21:00:00,1,21,13,10,7
10.26,1026.0,93.0,10000.0,3.0,0.0,2018-10-13 22:00:00,0,22,13,10,7
9.75,1026.0,100.0,7000.0,3.0,0.0,2018-10-13 23:00:00,0,23,13,10,7
9.26,1026.0,100.0,10000.0,3.0,0.0,2018-10-14 00:00:00,0,0,14,10,1
8.75,1026.0,100.0,10000.0,3.0,0.0,2018-10-14 01:00:00,0,1,14,10,1
8.2,1026.0,93.0,10000.0,4.0,0.0,2018-10-14 02:00:00,0,2,14,10,1
8.67,1026.0,100.0,10000.0,3.0,0.0,2018-10-14 03:00:00,0,3,14,10,1
7.67,1026.0,100.0,10000.0,2.0,0.0,2018-10-14 04:00:00,0,4,14,10,1
8.0,1026.0,100.0,9000.0,3.0,8.0,2018-10-14 05:00:00,0,5,14,10,1
8.33,1026.0,100.0,10000.0,3.0,0.0,2018-10-14 06:00:00,0,6,14,10,1
8.0,1026.0,100.0,7000.0,2.0,8.0,2018-10-14 07:00:00,0,7,14,10,1
8.26,1026.0,100.0,1600.0,2.0,0.0,2018-10-14 08:00:00,1,8,14,10,1
8.5,1026.0,100.0,5000.0,2.0,0.0,2018-10-14 09:00:00,0,9,14,10,1
10.0,1027.0,100.0,10000.0,2.0,0.0,2018-10-14 10:00:00,1,10,14,10,1
11.25,1027.0,93.0,10000.0,4.0,0.0,2018-10-14 11:00:00,0,11,14,10,1
13.0,1026.0,87.0,10000.0,4.0,0.0,2018-10-14 12:00:00,1,12,14,10,1
15.0,1026.0,77.0,10000.0,5.0,0.0,2018-10-14 13:00:00,0,13,14,10,1
17.0,1026.0,67.0,10000.0,5.0,0.0,2018-10-14 14:00:00,0,14,14,10,1
17.74,1026.0,63.0,10000.0,5.0,0.0,2018-10-14 15:00:00,0,15,14,10,1
18.0,1025.0,68.0,10000.0,4.0,0.0,2018-10-14 16:00:00,1,16,14,10,1
18.0,1025.0,63.0,10000.0,4.0,0.0,2018-10-14 17:00:00,2,17,14,10,1
17.0,1025.0,72.0,10000.0,4.0,0.0,2018-10-14 18:00:00,0,18,14,10,1
15.75,1025.0,77.0,10000.0,5.0,0.0,2018-10-14 19:00:00,0,19,14,10,1
14.51,1026.0,82.0,10000.0,3.0,0.0,2018-10-14 20:00:00,0,20,14,10,1
13.76,1026.0,93.0,10000.0,4.0,0.0,2018-10-14 21:00:00,0,21,14,10,1
13.26,1026.0,87.0,10000.0,3.0,0.0,2018-10-14 22:00:00,1,22,14,10,1
12.75,1026.0,93.0,10000.0,4.0,0.0,2018-10-14 23:00:00,0,23,14,10,1
12.0,1026.0,100.0,9000.0,4.0,0.0,2018-10-15 00:00:00,0,0,15,10,2
11.67,1026.0,93.0,10000.0,4.0,0.0,2018-10-15 01:00:00,0,1,15,10,2
11.34,1026.0,100.0,10000.0,4.0,0.0,2018-10-15 02:00:00,0,2,15,10,2
10.34,1027.0,100.0,10000.0,3.0,0.0,2018-10-15 03:00:00,0,3,15,10,2
10.02,1027.0,100.0,6000.0,2.0,0.0,2018-10-15 04:00:00,0,4,15,10,2
9.67,1026.0,100.0,5000.0,3.0,0.0,2018-10-15 05:00:00,0,5,15,10,2
9.34,1026.0,100.0,4900.0,3.0,0.0,2018-10-15 06:00:00,0,6,15,10,2
7.76,1027.0,100.0,50.0,2.0,90.0,2018-10-15 07:00:00,1,7,15,10,2
8.01,1027.0,100.0,100.0,2.0,90.0,2018-10-15 08:00:00,2,8,15,10,2
8.26,1027.0,100.0,100.0,2.0,90.0,2018-10-15 09:00:00,0,9,15,10,2
9.51,1027.0,100.0,2000.0,2.0,40.0,2018-10-15 10:00:00,2,10,15,10,2
11.5,1028.0,100.0,9000.0,3.0,20.0,2018-10-15 11:00:00,0,11,15,10,2
14.0,1028.0,82.0,10000.0,3.0,0.0,2018-10-15 12:00:00,3,12,15,10,2
16.0,1028.0,72.0,10000.0,3.0,0.0,2018-10-15 13:00:00,2,13,15,10,2
17.5,1027.0,59.0,10000.0,4.0,0.0,2018-10-15 14:00:00,2,14,15,10,2
18.25,1027.0,55.0,10000.0,4.0,0.0,2018-10-15 15:00:00,2,15,15,10,2
18.25,1027.0,52.0,10000.0,4.0,0.0,2018-10-15 16:00:00,2,16,15,10,2
18.0,1027.0,55.0,10000.0,4.0,0.0,2018-10-15 17:00:00,1,17,15,10,2
16.5,1027.0,63.0,10000.0,3.0,0.0,2018-10-15 18:00:00,1,18,15,10,2
13.01,1027.0,76.0,10000.0,3.0,0.0,2018-10-15 19:00:00,0,19,15,10,2
11.51,1027.0,87.0,10000.0,2.0,0.0,2018-10-15 20:00:00,3,20,15,10,2
10.75,1027.0,93.0,10000.0,1.0,0.0,2018-10-15 21:00:00,0,21,15,10,2
11.0,1027.0,87.0,10000.0,3.19,0.0,2018-10-15 22:00:00,1,22,15,10,2
9.75,1027.0,100.0,4700.0,3.01,8.0,2018-10-15 23:00:00,0,23,15,10,2
8.02,1026.0,100.0,3000.0,1.0,8.0,2018-10-16 00:00:00,0,0,16,10,3
7.72,1026.0,93.0,10000.0,3.0,0.0,2018-10-16 01:00:00,0,1,16,10,3
7.34,1026.0,93.0,10000.0,3.0,0.0,2018-10-16 02:00:00,0,2,16,10,3
5.67,1027.0,93.0,10000.0,1.0,0.0,2018-10-16 03:00:00,0,3,16,10,3
5.0,1026.0,100.0,8000.0,3.0,12.0,2018-10-16 04:00:00,0,4,16,10,3
5.69,1026.0,100.0,9000.0,3.0,12.0,2018-10-16 05:00:00,0,5,16,10,3
5.34,1026.0,100.0,9000.0,2.0,12.0,2018-10-16 06:00:00,0,6,16,10,3
4.51,1027.0,100.0,100.0,2.95,90.0,2018-10-16 07:00:00,0,7,16,10,3
4.25,1026.0,100.0,100.0,3.45,90.0,2018-10-16 08:00:00,2,8,16,10,3
5.5,1026.0,100.0,250.0,3.45,90.0,2018-10-16 09:00:00,3,9,16,10,3
7.75,1026.0,100.0,6000.0,3.45,75.0,2018-10-16 10:00:00,0,10,16,10,3
9.5,1027.0,100.0,10000.0,2.0,0.0,2018-10-16 11:00:00,1,11,16,10,3
12.26,1026.0,71.0,10000.0,2.0,0.0,2018-10-16 12:00:00,0,12,16,10,3
15.01,1026.0,55.0,10000.0,3.0,0.0,2018-10-16 13:00:00,2,13,16,10,3
16.75,1026.0,45.0,10000.0,5.0,0.0,2018-10-16 14:00:00,0,14,16,10,3
17.5,1025.0,42.0,10000.0,6.0,0.0,2018-10-16 15:00:00,1,15,16,10,3
17.5,1025.0,36.0,10000.0,7.0,0.0,2018-10-16 16:00:00,4,16,16,10,3
17.26,1024.0,45.0,10000.0,4.0,0.0,2018-10-16 17:00:00,1,17,16,10,3
15.5,1024.0,47.0,10000.0,4.0,0.0,2018-10-16 18:00:00,3,18,16,10,3
13.5,1024.0,54.0,10000.0,4.0,0.0,2018-10-16 19:00:00,2,19,16,10,3
12.51,1024.0,62.0,10000.0,3.0,0.0,2018-10-16 20:00:00,1,20,16,10,3
12.26,1024.0,66.0,10000.0,3.0,0.0,2018-10-16 21:00:00,0,21,16,10,3
11.01,1024.0,76.0,10000.0,2.0,0.0,2018-10-16 22:00:00,0,22,16,10,3
11.0,1024.0,81.0,10000.0,4.01,0.0,2018-10-16 23:00:00,0,23,16,10,3
9.76,1023.0,81.0,10000.0,4.01,0.0,2018-10-17 00:00:00,0,0,17,10,4
